id,rotulo,texto
659,FALSO,a black and white photo of a street sign a black and white photo of a street sign . a black and white photo of a white and black clock
660,FALSO,a man in a hat is holding a surfboard . a man in a hat is holding a surfboard a man in a suit and tie is holding a surfboard .
661,VERDADE,a pair of scissors and a pair of scissors . a pair of scissors and a box on a table . a pair of scissors and a pair of scissors
662,FALSO,a group of young men playing a game of frisbee . a group of men playing a game of frisbee . a group of young men playing a game of basketball .
663,FALSO,a plate of food that is on a table . a plate of food that is on a table a plate of food on a table with a glass of wine .
664,FALSO,a couple of men standing next to each other . a couple of men standing next to each other in a room . a couple of men standing next to each other in a bathroom .
665,FALSO,a group of stuffed animals sitting next to each other . a group of stuffed animals sitting on top of a table . a group of stuffed animals sitting on top of each other .
666,FALSO,a black and white photo of a man in a suit . a black and white photo of a man in a suit and tie a black and white photo of a man in a suit
667,VERDADE,a microwave oven sitting on top of a counter . a stove top oven sitting inside of a kitchen . a microwave oven sitting on top of a wooden counter .
668,VERDADE,a man in a suit and tie is smiling . a man in a suit and tie is smiling a man in a suit and tie standing in a room .
670,FALSO,a close up of a giraffe with trees in the background a close up of a giraffe with a sky background a close up of a giraffe with trees
671,FALSO,a man riding a wave on top of a surfboard . a man riding a kiteboard over a body of water . a man riding a kiteboard on top of a wave .
672,FALSO,a group of young men playing a game of soccer . a group of young people playing a game of soccer . a group of young boys playing a game of soccer .
673,FALSO,a statue of a man on a horse a statue of a man sitting on top of a bench . a statue of a man sitting on top of a horse .
674,FALSO,a close up of a tooth brush and a cup a close up of a cup with a cup a close up of a tooth brush and a tooth brush
675,VERDADE,a close up of a cake on a plate a close up of a plate of food on a table a close up of a plate of food
676,VERDADE,a man riding a skateboard down the side of a ramp . a man riding a skateboard down a street . a man riding a skateboard down a sidewalk .
677,VERDADE,a group of people standing in front of a building . a group of people standing around a clock . a group of people standing in front of a large building .
678,FALSO,a collage of photos with a sign and a sign a collage of photos with a sign and a sign . a collage of photos with a sign that reads `` <UNK> '' .
679,VERDADE,a black and white photo of cows in a field . a black and white photo of cows in a field a black and white photo of a cow in a field .
680,VERDADE,a close up of a person holding a cell phone a close up of a person holding a cell phone in their hand a close up of a person holding a cell phone in the air
681,VERDADE,a group of people standing around a laptop computer . a group of people standing around a computer . a group of people standing around a laptop computer
682,VERDADE,a close up of a pair of scissors a close up of a person holding a pair of scissors a close up of a person cutting a cake
683,VERDADE,a statue of a man sitting on a bench . a statue of a man sitting on top of a bench . a statue of a man sitting on top of a wooden bench .
684,VERDADE,a close up of a person holding a pair of scissors a close up of a pair of scissors a close up of a person holding a cell phone
685,VERDADE,a man standing in front of a mirror in a bathroom . a man standing in front of a refrigerator in a kitchen . a man standing in front of a mirror in a room .
686,VERDADE,a close up of a tv on a table a close up of a tv on a wall a close up of a tv on a desk
687,FALSO,a herd of sheep standing on top of a grass covered field . a herd of sheep standing on top of a snow covered field . a herd of sheep standing on top of a lush green field .
688,FALSO,a man holding a cat in his arms . a man holding a cat in his arms a man is holding a stuffed bear in his arms .
689,VERDADE,a sign that reads `` <UNK> '' on the side of a building . a sign that reads `` <UNK> '' on a pole . a sign that reads `` <UNK> '' on the side of the road .
690,VERDADE,a truck driving down a road next to a herd of sheep . a truck driving down a road next to a herd of cattle . a truck driving down the road with a herd of sheep .
691,VERDADE,a herd of sheep grazing on a lush green field . a giraffe standing on a lush green field . a herd of sheep grazing on a lush green hillside .
692,FALSO,a stop sign that has a sign on it . a stop sign that has a sign on it a red stop sign with a blue sign on it .
693,VERDADE,a close up of a black and white clock a black and white photo of a clock on a wall . a black and white photo of a clock on a table .
